x,y,d,s,T
0.00100000,0.00170245,1.00000000,0.34081738,0.00000000
0.00100000,0.00172746,1.00000000,0.34582043,0.00000000
0.00100000,0.00175247,1.00000000,0.35082348,0.00000000
0.00100000,0.00177748,1.00000000,0.35582653,0.00000000
0.00100000,0.00180249,1.00000000,0.36082958,0.00000000
0.00100000,0.00182750,1.00000000,0.36583263,0.00000000
0.00100000,0.00185251,1.00000000,0.37083568,0.00000000
0.00100000,0.00187752,1.00000000,0.37583873,0.00000000
0.00100000,0.00190253,1.00000000,0.38084178,0.00000000
0.00100000,0.00192754,1.00000000,0.38584483,0.00000000
0.00100000,0.00195254,1.00000000,0.39084788,0.00000000
0.00100000,0.00197755,1.00000000,0.39585093,0.00000000
0.00100000,0.00200256,1.00000000,0.40085398,0.00000000
0.00100000,0.00202757,1.00000000,0.40585703,0.00000000
0.00100000,0.00205258,1.00000000,0.41086008,0.00000000
0.00100000,0.00207759,1.00000000,0.41586313,0.00000000
0.00100000,0.00210260,1.00000000,0.42086618,0.00000000
0.00100000,0.00212761,1.00000000,0.42586923,0.00000000
0.00100000,0.00215262,1.00000000,0.43087228,0.00000000
0.00100000,0.00217763,1.00000000,0.43587533,0.00000000
0.00100000,0.00220264,1.00000000,0.44087838,0.00000000
0.00100000,0.00222765,1.00000000,0.44588143,0.00000000
0.00100000,0.00225265,1.00000000,0.45088448,0.00000000
0.00100000,0.00227766,1.00000000,0.45588753,0.00000000
0.00100000,0.00230267,1.00000000,0.46089058,0.00000000
0.00100000,0.00232768,1.00000000,0.46589363,0.00000000
0.00100000,0.00235269,1.00000000,0.47089668,0.00000000
0.00100000,0.00237770,1.00000000,0.47589973,0.00000000
0.00100000,0.00240271,1.00000000,0.48090278,0.00000000
0.00100000,0.00242772,1.00000000,0.48590583,0.00000000
0.00100000,0.00245273,1.00000000,0.49090888,0.00000000
0.00100000,0.00247774,1.00000000,0.49591193,0.00000000
0.00100000,0.00250275,1.00000000,0.50091498,0.00000000
0.00100000,0.00252776,1.00000000,0.50591803,0.00000000
0.00100000,0.00255276,1.00000000,0.51092108,0.00000000
0.00100000,0.00257777,1.00000000,0.51592413,0.00000000
0.00100000,0.00260278,1.00000000,0.52092718,0.00000000
0.00100000,0.00262779,1.00000000,0.52593023,0.00000000
0.00100000,0.00265280,1.00000000,0.53093328,0.00000000
0.00100000,0.00267781,1.00000000,0.53593633,0.00000000
0.00100000,0.00270282,1.00000000,0.54093938,0.00000000
0.00100000,0.00272783,1.00000000,0.54594243,0.00000000
0.00100000,0.00275284,1.00000000,0.55094548,0.00000000
0.00100000,0.00277785,1.00000000,0.55594853,0.00000000
0.00100000,0.00280286,1.00000000,0.56095158,0.00000000
0.00100000,0.00282787,1.00000000,0.56595463,0.00000000
0.00100000,0.00285287,1.00000000,0.57095768,0.00000000
0.00100000,0.00287788,1.00000000,0.57596073,0.00000000
0.00100000,0.00290289,1.00000000,0.58096378,0.00000000
0.00100000,0.00292790,1.00000000,0.58596683,0.00000000
0.00100000,0.00295291,1.00000000,0.59096988,0.00000000
0.00100000,0.00297792,1.00000000,0.59597293,0.00000000
0.00100095,0.00300288,1.00000000,0.60097598,0.00000000
0.00100369,0.00302770,0.99936384,0.60600939,0.00000000
0.00101290,0.00305096,1.00000000,0.61098208,0.00000000
0.00102508,0.00307262,1.00000000,0.61561562,0.00000000
0.00103923,0.00309325,0.99982000,0.61802334,0.00000000
0.00105651,0.00311131,1.00000000,0.62298822,0.00000000
0.00107411,0.00312906,1.00000000,0.62498827,0.00000000
0.00109350,0.00314486,1.00000000,0.62999132,0.00000000
0.00111289,0.00316065,0.99984336,0.63203410,0.00000000
0.00113360,0.00317467,1.00000000,0.63399141,0.00000000
0.00115431,0.00318869,1.00000000,0.63663664,0.00000000
0.00117558,0.00320182,1.00000000,0.64099451,0.00000000
0.00119718,0.00321442,1.00000000,0.64299456,0.00000000
0.00121878,0.00322702,0.99995217,0.64566559,0.00000000
0.00124099,0.00323852,1.00000000,0.64699465,0.00000000
0.00126322,0.00324998,1.00000000,0.64899470,0.00000000
0.00128547,0.00326140,0.99995563,0.65167037,0.00000000
0.00130814,0.00327195,1.00000000,0.65465465,0.00000000
0.00133082,0.00328249,1.00000000,0.65765766,0.00000000
0.00135350,0.00329304,0.99999655,0.65765912,0.00000000
0.00137647,0.00330293,1.00000000,0.66066066,0.00000000
0.00139948,0.00331272,1.00000000,0.66366366,0.00000000
0.00142249,0.00332252,1.00000000,0.66366366,0.00000000
0.00144562,0.00333203,1.00000000,0.66666667,0.00000000
0.00146888,0.00334121,1.00000000,0.66699512,0.00000000
0.00149214,0.00335040,1.00000000,0.66966967,0.00000000
0.00151541,0.00335958,0.99998235,0.67268031,0.00000000
